TEXT_FILE,QUOTE_TRANSCRIPTION,REGION,DATES,Geonames_ID,JSON,Alternate Names,Latitude,Longitude,Column,Column2,Comments,Column3,Column4,Column5
qasim.txt,Rodhat-ar-Rubai'i,Western Arabia,3000,108405,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ar Rubay’īyah</toponymName>
    <name>Ar Rubay’īyah</name>
    <lat>26.38628</lat>
    <lng>44.23072</lng>
    <geonameId>108405</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Ar Rubay'iyah</asciiName>
    <alternateNames>Ar Rubay'iyah,Ar Rubay’īyah,Rawdat ar Rubay`i,Rawḑat ar Rubay‘ī,Rodhat-ar-Rubai'i,Rodhat-ar-Rubai’i,Rubaiya,الرُّبَيعيَّة</alternateNames>
    <elevation/>
    <srtm3>596</srtm3>
    <astergdem>598</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ar Rubay’īyah</alternateName>
    <alternateName>Rawḑat ar Rubay‘ī</alternateName>
    <alternateName>Rodhat-ar-Rubai’i</alternateName>
    <alternateName>Rubaiya</alternateName>
    <alternateName lang=""ar"">الرُّبَيعيَّة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>44.22068</west>
        <north>26.39527</north>
        <east>44.24076</east>
        <south>26.37728</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ar Rubay'iyah,Ar Rubay’īyah,Rawdat ar Rubay`i,Rawḑat ar Rubay‘ī,Rodhat-ar-Rubai'i,Rodhat-ar-Rubai’i,Rubaiya,الرُّبَيعيَّة",26.38628,44.23072,,,,,,
rass.txt,Rass,Western Arabia,3000,108435,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ar Rass</toponymName>
    <name>Ar Rass</name>
    <lat>25.86944</lat>
    <lng>43.4973</lng>
    <geonameId>108435</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>81728</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Ar Rass</asciiName>
    <alternateNames>Al Russ,Ar Rass,El Russ,Rass,alras,alrs,الرس,الرَّس</alternateNames>
    <elevation/>
    <srtm3>691</srtm3>
    <astergdem>695</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""ko"">알 라스</alternateName>
    <alternateName>Al Russ</alternateName>
    <alternateName lang=""lv"">Ar Rasa</alternateName>
    <alternateName lang=""lt"">Ar Rasas</alternateName>
    <alternateName lang=""ceb"">Ar Rass</alternateName>
    <alternateName lang=""da"">Ar Rass</alternateName>
    <alternateName lang=""en"">Ar Rass</alternateName>
    <alternateName lang=""fi"">Ar Rass</alternateName>
    <alternateName lang=""fr"">Ar Rass</alternateName>
    <alternateName lang=""id"">Ar Rass</alternateName>
    <alternateName lang=""it"">Ar Rass</alternateName>
    <alternateName lang=""ms"">Ar Rass</alternateName>
    <alternateName lang=""nb"">Ar Rass</alternateName>
    <alternateName lang=""nn"">Ar Rass</alternateName>
    <alternateName lang=""sco"">Ar Rass</alternateName>
    <alternateName lang=""sv"">Ar Rass</alternateName>
    <alternateName lang=""tl"">Ar Rass</alternateName>
    <alternateName lang=""vi"">Ar Rass</alternateName>
    <alternateName>Ar Rass</alternateName>
    <alternateName lang=""de"">Ar-Rass</alternateName>
    <alternateName lang=""nl"">Ar-Rass</alternateName>
    <alternateName lang=""pl"">Ar-Rass</alternateName>
    <alternateName>El Russ</alternateName>
    <alternateName lang=""tr"">Er Ras</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Ar_Rass</alternateName>
    <alternateName lang=""wkdt"">Q1878991</alternateName>
    <alternateName lang=""eo"">Rass</alternateName>
    <alternateName>Rass</alternateName>
    <alternateName lang=""unlc"">SAARR</alternateName>
    <alternateName lang=""el"">Αρ Πας</alternateName>
    <alternateName lang=""uk"">Ар-Рас</alternateName>
    <alternateName lang=""ru"">Ар-Расс</alternateName>
    <alternateName lang=""ar"">الرس</alternateName>
    <alternateName lang=""arz"">الرس</alternateName>
    <alternateName lang=""mzn"">الرس</alternateName>
    <alternateName lang=""ur"">الرس</alternateName>
    <alternateName lang=""ar"">الرَّس</alternateName>
    <alternateName lang=""fa"">رس</alternateName>
    <alternateName lang=""hi"">अर रास</alternateName>
    <alternateName lang=""mr"">आर रास</alternateName>
    <alternateName lang=""bn"">আর রাস</alternateName>
    <alternateName lang=""gu"">આર રાસ</alternateName>
    <alternateName lang=""ta"">ஆர் ராஸ்</alternateName>
    <alternateName lang=""te"">అర్ రాస్</alternateName>
    <alternateName lang=""kn"">ಆರ್ ರಾಸ್</alternateName>
    <alternateName lang=""ml"">അൽ റാസ്</alternateName>
    <alternateName lang=""si"">ආර් රස්</alternateName>
    <alternateName lang=""th"">อา ราส</alternateName>
    <alternateName lang=""ja"">アラス</alternateName>
    <alternateName lang=""zh"">拉斯</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>43.45607</west>
        <north>25.90652</north>
        <east>43.53852</east>
        <south>25.83236</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Russ,Ar Rass,El Russ,Rass,alras,alrs,الرس,الرَّس",25.86944,43.4973,,,,,,
qasim.txt,Mudhnib,Western Arabia,3000,109131,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Mithnab</toponymName>
    <name>Al Mithnab</name>
    <lat>25.86012</lat>
    <lng>44.22228</lng>
    <geonameId>109131</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>60870</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Al Mithnab</asciiName>
    <alternateNames>Al Midnab,Al Miznab,Midhnib,Mudhnib,almdhnb,المذنب</alternateNames>
    <elevation/>
    <srtm3>632</srtm3>
    <astergdem>640</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Midnab</alternateName>
    <alternateName>Al Miznab</alternateName>
    <alternateName>Midhnib</alternateName>
    <alternateName>Mudhnib</alternateName>
    <alternateName lang=""ar"">المذنب</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>44.18694</west>
        <north>25.89192</north>
        <east>44.25763</east>
        <south>25.82832</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Midnab,Al Miznab,Midhnib,Mudhnib,almdhnb,المذنب",25.86012,44.22228,,,,,,
kahafah.txt,Kaháfah,Western Arabia,3000,109399,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Kihafah</toponymName>
    <name>Al Kihafah</name>
    <lat>27.08075</lat>
    <lng>43.01969</lng>
    <geonameId>109399</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""06"">13</adminCode1>
    <adminName1>Ha'il Region</adminName1>
    <asciiName>Al Kihafah</asciiName>
    <alternateNames>Ac-Chafe,Al Kahfah,Al Kihafah,Ač-Čhafe,Kahafah,Kaháfah,Kuhaifiya,alkihfat,الكِهفَة</alternateNames>
    <elevation/>
    <srtm3>706</srtm3>
    <astergdem>699</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ač-Čhafe</alternateName>
    <alternateName>Al Kahfah</alternateName>
    <alternateName>Al Kihafah</alternateName>
    <alternateName>Kaháfah</alternateName>
    <alternateName>Kuhaifiya</alternateName>
    <alternateName lang=""ar"">الكِهفَة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>43.00959</west>
        <north>27.08975</north>
        <east>43.02979</east>
        <south>27.07176</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ac-Chafe,Al Kahfah,Al Kihafah,Ač-Čhafe,Kahafah,Kaháfah,Kuhaifiya,alkihfat,الكِهفَة",27.08075,43.01969,,,,,,
qasim.txt,Hilālīyah,Western Arabia,3000,109599,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Hilālīyah</toponymName>
    <name>Al Hilālīyah</name>
    <lat>26.12776</lat>
    <lng>43.66938</lng>
    <geonameId>109599</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPLX</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>section of populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Al Hilaliyah</asciiName>
    <alternateNames>Al Halaliyah,Al Halālīyah,Al Hilaliyah,Al Hilālīyah,alhilalyat,الهِلاليَّة</alternateNames>
    <elevation/>
    <srtm3>660</srtm3>
    <astergdem>660</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Halālīyah</alternateName>
    <alternateName>Al Hilālīyah</alternateName>
    <alternateName lang=""ar"">الهِلاليَّة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>43.66537</west>
        <north>26.13136</north>
        <east>43.67339</east>
        <south>26.12417</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Halaliyah,Al Halālīyah,Al Hilaliyah,Al Hilālīyah,alhilalyat,الهِلاليَّة",26.12776,43.66938,,,,,,
aja_jabal.txt,Jabal Aja,Western Arabia,3000,110207,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Jibāl Ajā</toponymName>
    <name>Jibāl Ajā</name>
    <lat>27.46654</lat>
    <lng>41.43408</lng>
    <geonameId>110207</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>T</fcl>
    <fcode>MTS</fcode>
    <fclName>mountain,hill,rock,... </fclName>
    <fcodeName>mountains</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""06"">13</adminCode1>
    <adminName1>Ha'il Region</adminName1>
    <asciiName>Jibal Aja</asciiName>
    <alternateNames>Ega',Ega’,Jabal Aja',Jabal Ajā’,Jibal Aja,Jibāl Ajā,jbal aja,جبال أجا</alternateNames>
    <elevation/>
    <srtm3>1430</srtm3>
    <astergdem>1425</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ega’</alternateName>
    <alternateName>Jabal Ajā’</alternateName>
    <alternateName lang=""ar"">Jibāl Ajā</alternateName>
    <alternateName lang=""ar"">جبال أجا</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
</geoname>
","Ega',Ega’,Jabal Aja',Jabal Ajā’,Jibal Aja,Jibāl Ajā,jbal aja,جبال أجا",27.46654,41.43408,,,,,,
dashti.txt,Varāvi,Persian Coast,3000,112206,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Varāvī</toponymName>
    <name>Varāvī</name>
    <lat>28.5569</lat>
    <lng>51.27349</lng>
    <geonameId>112206</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Varavi</asciiName>
    <alternateNames>Varavi,Varāvī,wrawy,وراوی</alternateNames>
    <elevation/>
    <srtm3>42</srtm3>
    <astergdem>41</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Varavi,_Bushehr</alternateName>
    <alternateName lang=""fa"">Varāvī</alternateName>
    <alternateName lang=""fa"">وراوی</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.26325</west>
        <north>28.5659</north>
        <east>51.28374</east>
        <south>28.54791</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Varavi,Varāvī,wrawy,وراوی",28.5569,51.27349,,,,,,
abbadan.txt,Ma'āmareh,Arabistan,3000,122084,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Nowābād</toponymName>
    <name>Nowābād</name>
    <lat>29.98361</lat>
    <lng>48.58694</lng>
    <geonameId>122084</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""06"">15</adminCode1>
    <adminName1>Khuzestan</adminName1>
    <asciiName>Nowabad</asciiName>
    <alternateNames>Ma`amareh,Ma`aroareh,Maamreh,Ma‘amareh,Ma‘aroareh,Mo`ammareh,Moammare,Mo‘ammareh,Nowabad,Nowābād</alternateNames>
    <elevation/>
    <srtm3>3</srtm3>
    <astergdem>7</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ma‘amareh</alternateName>
    <alternateName>Maamreh</alternateName>
    <alternateName>Ma‘aroareh</alternateName>
    <alternateName>Moammare</alternateName>
    <alternateName>Mo‘ammareh</alternateName>
    <alternateName lang=""fa"">Nowābād</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>48.57656</west>
        <north>29.9926</north>
        <east>48.59733</east>
        <south>29.97462</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ma`amareh,Ma`aroareh,Maamreh,Ma‘amareh,Ma‘aroareh,Mo`ammareh,Moammare,Mo‘ammareh,Nowabad,Nowābād",29.98361,48.58694,,,,,,
shamil_district.txt,Nung,Persian Coast,3000,122704,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Nong</toponymName>
    <name>Nong</name>
    <lat>27.35397</lat>
    <lng>56.45076</lng>
    <geonameId>122704</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""22"">11</adminCode1>
    <adminName1>Hormozgan</adminName1>
    <asciiName>Nong</asciiName>
    <alternateNames>Nang-e Pa'in,Nang-e Pā’īn,Nong,Nong-e Pa'in,Nong-e Pā’īn,nangi payyn,nng,ننگ,نَنگِ پائين</alternateNames>
    <elevation/>
    <srtm3>28</srtm3>
    <astergdem>27</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Nong,_Iran</alternateName>
    <alternateName>Nang-e Pā’īn</alternateName>
    <alternateName>Nong</alternateName>
    <alternateName lang=""fa"">Nong-e Pā’īn</alternateName>
    <alternateName lang=""fa"">ننگ</alternateName>
    <alternateName lang=""fa"">نَنگِ پائين</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>56.44064</west>
        <north>27.36296</north>
        <east>56.46089</east>
        <south>27.34498</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Nang-e Pa'in,Nang-e Pā’īn,Nong,Nong-e Pa'in,Nong-e Pā’īn,nangi payyn,nng,ننگ,نَنگِ پائين",27.35397,56.45076,,,,,,
dashti.txt,Kabgān,Persian Coast,3000,129915,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Kabgān</toponymName>
    <name>Kabgān</name>
    <lat>28.2041</lat>
    <lng>51.3172</lng>
    <geonameId>129915</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Kabgan</asciiName>
    <alternateNames>Kabgan,Kabghan,Kabgān,Kabkan,Kabkān,Kapkan,Kābghān,kabgan,kabghan,kabkan,kapkan,kbgan,كابغان,كبگان,كَبكان,كَبگَن,كَپكَن</alternateNames>
    <elevation/>
    <srtm3>16</srtm3>
    <astergdem>15</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Kabgan</alternateName>
    <alternateName>Kabgan</alternateName>
    <alternateName lang=""fa"">Kabgān</alternateName>
    <alternateName>Kābghān</alternateName>
    <alternateName lang=""fa"">Kabkān</alternateName>
    <alternateName>Kapkan</alternateName>
    <alternateName lang=""fa"">كابغان</alternateName>
    <alternateName lang=""fa"">كَبكان</alternateName>
    <alternateName lang=""fa"">كبگان</alternateName>
    <alternateName lang=""fa"">كَبگَن</alternateName>
    <alternateName lang=""fa"">كَپكَن</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.30699</west>
        <north>28.21309</north>
        <east>51.32741</east>
        <south>28.19511</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Kabgan,Kabghan,Kabgān,Kabkan,Kabkān,Kapkan,Kābghān,kabgan,kabghan,kabkan,kapkan,kbgan,كابغان,كبگان,كَبكان,كَبگَن,كَپكَن",28.2041,51.3172,,,,,,
tangistan.txt,Gāinak,Persian Coast,3000,130527,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Jā’īnak</toponymName>
    <name>Jā’īnak</name>
    <lat>28.7879</lat>
    <lng>51.0691</lng>
    <geonameId>130527</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Ja'inak</asciiName>
    <alternateNames>Gavainak,Goinak,Gov'inak,Govinak,Govīnak,Gov’īnak,Ja'enak,Ja'inak,Javinak,Jāvīnak,Jā’enak,Jā’īnak,Kuyenak,Kūyenak,gwynk,gwyynk,jawynak,jayinak,jayynk,kwyinak,جائِنَك,جائینک,جاوينَك,كويِنَك,گوئينک,گوينک</alternateNames>
    <elevation/>
    <srtm3>12</srtm3>
    <astergdem>14</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Gavainak</alternateName>
    <alternateName>Goinak</alternateName>
    <alternateName>Gov’īnak</alternateName>
    <alternateName>Govīnak</alternateName>
    <alternateName>Jā’enak</alternateName>
    <alternateName>Jā’īnak</alternateName>
    <alternateName>Jāvīnak</alternateName>
    <alternateName>Kūyenak</alternateName>
    <alternateName lang=""fa"">جائِنَك</alternateName>
    <alternateName lang=""fa"">جائینک</alternateName>
    <alternateName lang=""fa"">جاوينَك</alternateName>
    <alternateName lang=""fa"">كويِنَك</alternateName>
    <alternateName lang=""fa"">گوئينک</alternateName>
    <alternateName lang=""fa"">گوينک</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.05884</west>
        <north>28.79689</north>
        <east>51.07936</east>
        <south>28.77891</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Gavainak,Goinak,Gov'inak,Govinak,Govīnak,Gov’īnak,Ja'enak,Ja'inak,Javinak,Jāvīnak,Jā’enak,Jā’īnak,Kuyenak,Kūyenak,gwynk,gwyynk,jawynak,jayinak,jayynk,kwyinak,جائِنَك,جائینک,جاوينَك,كويِنَك,گوئينک,گوينک",28.7879,51.0691,,,,,,
fallahiyeh_district.txt,Ja'fari,Arabistan,3000,130609,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ja‘farī-ye Shabshī</toponymName>
    <name>Ja‘farī-ye Shabshī</name>
    <lat>30.78252</lat>
    <lng>48.7236</lng>
    <geonameId>130609</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""06"">15</adminCode1>
    <adminName1>Khuzestan</adminName1>
    <asciiName>Ja`fari-ye Shabshi</asciiName>
    <alternateNames>Ja`fari,Ja`fari-ye Shabishi,Ja`fari-ye Shabshi,Ja`fari-ye `Olya,Ja`fri,Ja‘farī,Ja‘farī-ye Shabshī,Ja‘farī-ye Shabīshī,Ja‘farī-ye ‘Olyā,Ja‘fri,جعفری شبشی,جعفری شبیشی,جعفری علیا</alternateNames>
    <elevation/>
    <srtm3>8</srtm3>
    <astergdem>9</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""fa"">Ja‘farī</alternateName>
    <alternateName lang=""fa"">Ja‘farī-ye ‘Olyā</alternateName>
    <alternateName>Ja‘farī-ye Shabīshī</alternateName>
    <alternateName>Ja‘farī-ye Shabshī</alternateName>
    <alternateName>Ja‘fri</alternateName>
    <alternateName lang=""fa"">جعفری شبشی</alternateName>
    <alternateName lang=""fa"">جعفری شبیشی</alternateName>
    <alternateName lang=""fa"">جعفری علیا</alternateName>
    <alternateName>جعفری علیا</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>48.71313</west>
        <north>30.79151</north>
        <east>48.73407</east>
        <south>30.77352</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ja`fari,Ja`fari-ye Shabishi,Ja`fari-ye Shabshi,Ja`fari-ye `Olya,Ja`fri,Ja‘farī,Ja‘farī-ye Shabshī,Ja‘farī-ye Shabīshī,Ja‘farī-ye ‘Olyā,Ja‘fri,جعفری شبشی,جعفری شبیشی,جعفری علیا",30.78252,48.7236,,,,,,
tangistan.txt,Gūrak,Persian Coast,3000,132645,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Gūrak Sādāt</toponymName>
    <name>Gūrak Sādāt</name>
    <lat>28.9458</lat>
    <lng>51.0528</lng>
    <geonameId>132645</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Gurak Sadat</asciiName>
    <alternateNames>Goorak,Gurak,Gurak Sadat,Gūrak,Gūrak Sādāt,Kurak,Kūrak,Ma`na'i,Mahani,Mahāni,Ma‘nā’ī,gurak,gwrak,gwrk sadat,kwrak,كورَك,مَعنائی,گورَك,گورک سادات,گُّرَك</alternateNames>
    <elevation/>
    <srtm3>14</srtm3>
    <astergdem>11</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Goorak</alternateName>
    <alternateName>Gūrak</alternateName>
    <alternateName lang=""fa"">Gūrak Sādāt</alternateName>
    <alternateName>Kūrak</alternateName>
    <alternateName>Mahāni</alternateName>
    <alternateName lang=""fa"">Ma‘nā’ī</alternateName>
    <alternateName lang=""fa"">كورَك</alternateName>
    <alternateName lang=""fa"">گُّرَك</alternateName>
    <alternateName lang=""fa"">گورَك</alternateName>
    <alternateName lang=""fa"">گورک سادات</alternateName>
    <alternateName lang=""fa"">مَعنائی</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.04252</west>
        <north>28.95479</north>
        <east>51.06308</east>
        <south>28.93681</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Goorak,Gurak,Gurak Sadat,Gūrak,Gūrak Sādāt,Kurak,Kūrak,Ma`na'i,Mahani,Mahāni,Ma‘nā’ī,gurak,gwrak,gwrk sadat,kwrak,كورَك,مَعنائی,گورَك,گورک سادات,گُّرَك",28.9458,51.0528,,,,,,
dashti.txt,Gulaki,Persian Coast,3000,133207,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Golakī</toponymName>
    <name>Golakī</name>
    <lat>28.7747</lat>
    <lng>51.2256</lng>
    <geonameId>133207</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Golaki</asciiName>
    <alternateNames>Giliki,Golaki,Golakī,Gulaki,Gīlīkī,glky,gylyky,گلكی,گيليكی</alternateNames>
    <elevation/>
    <srtm3>49</srtm3>
    <astergdem>38</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Gīlīkī</alternateName>
    <alternateName lang=""fa"">Golakī</alternateName>
    <alternateName>Gulaki</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Golaki</alternateName>
    <alternateName lang=""fa"">گلكی</alternateName>
    <alternateName lang=""fa"">گيليكی</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.21534</west>
        <north>28.78369</north>
        <east>51.23586</east>
        <south>28.76571</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Giliki,Golaki,Golakī,Gulaki,Gīlīkī,glky,gylyky,گلكی,گيليكی",28.7747,51.2256,,,,,,
